id	file	length_offset	text_offset	source	translation	control_codes	status	notes
Script/scenario02_9.binu8@66661	Script/scenario02_9.binu8	66657	66661	めぐり	匂宫巡		术语检查	独立角色名；依据人物名表
Script/scenario02_9.binu8@66675	Script/scenario02_9.binu8	66671	66675	@vMeguri_0236「……お祖父様」	@vMeguri_0236「……爷爷」	@vMeguri_0236	PC版替换待抽检	来自电脑端汉化补丁；按语音编号对齐，待抽样复核
Script/scenario02_9.binu8@66717	Script/scenario02_9.binu8	66713	66717	「……俺は、どうしたらいいのかな」	「……我到底该怎么办才好？」		初译完成	第一幕开场段；结合上下文人工初译
Script/scenario02_9.binu8@66773	Script/scenario02_9.binu8	66769	66773	　天使奈々菜の、過去を知って。@n　ある程度、この世界に対する認識も取り戻して。	　知道了天使奈奈菜的过去。@n　也在一定程度上恢复了对这个世界的认知。	@n	初译完成	第一幕开场段；结合上下文人工初译
Script/scenario02_9.binu8@66894	Script/scenario02_9.binu8	66890	66894	教師A	老师A		初译完成	第一幕开场段；结合上下文人工初译
Script/scenario02_9.binu8@66906	Script/scenario02_9.binu8	66902	66906	@vTeacherA_0000「……瀬和。この英文を、和訳してみろ」	@vTeacherA_0000「……濑和，Translate this paragraph of English.」	@vTeacherA_0000	PC版替换待抽检	来自电脑端汉化补丁；按语音编号对齐，待抽样复核
Script/scenario02_9.binu8@66983	Script/scenario02_9.binu8	66979	66983	「え」	「欸？」		初译完成	第一幕开场段；结合上下文人工初译
Script/scenario02_9.binu8@66997	Script/scenario02_9.binu8	66993	66997	　英語教師が、俺を指名した。@n　思考は一瞬で、彼方へと吹っ飛ぶ。	　英语老师点了我的名字。@n　我的思绪瞬间飞到了九霄云外。	@n	初译完成	第一幕开场段；结合上下文人工初译
Script/scenario02_9.binu8@67097	Script/scenario02_9.binu8	67093	67097	@vTeacherA_0001「お前、よそ見していなかったか？」	@vTeacherA_0001「你是不是在东张西望？」	@vTeacherA_0001	PC版替换待抽检	来自电脑端汉化补丁；按语音编号对齐，待抽样复核
Script/scenario02_9.binu8@67168	Script/scenario02_9.binu8	67164	67168	「……え、いや」	「……欸？没有。」		初译完成	第一幕开场段；结合上下文人工初译
Script/scenario02_9.binu8@67197	Script/scenario02_9.binu8	67193	67197	　誤魔化そうと、否定から入ろうとしたら。	为了蒙混过关，姑且先否定了。		PC版替换待抽检	来自电脑端汉化补丁；按场景、PC原文及出现次序安全对齐，待抽样复核
Script/scenario02_9.binu8@67262	Script/scenario02_9.binu8	67258	67262	@vTeacherA_0002「折原のことを、じっと見ていただろ？　お前が見るべきなのは、黒板だが？」	@vTeacherA_0002「你是在一直盯着折原看？你该看的地方，是黑板才对吧？」	@vTeacherA_0002	PC版替换待抽检	来自电脑端汉化补丁；按语音编号对齐，待抽样复核
Script/scenario02_9.binu8@67390	Script/scenario02_9.binu8	67386	67390	「はい……」	「是……」		初译完成	第一幕开场段；结合上下文人工初译
Script/scenario02_9.binu8@67413	Script/scenario02_9.binu8	67409	67413	　女の子を見ていて、授業を聞いていませんでした。@n　なんて、あまりにも恥ずかしい叱咤である。	　我在看女孩子，根本没听课。@n　被老师这样训斥，实在是太丢人了。	@n	初译完成	第一幕开场段；结合上下文人工初译
Script/scenario02_9.binu8@67555	Script/scenario02_9.binu8	67551	67555	@vMirai_0075「大丈夫だよ。私は、何も気にならない」	@vMirai_0075「没关系的啦，我并没有在意」	@vMirai_0075	PC版替换待抽检	来自电脑端汉化补丁；按语音编号对齐，待抽样复核
Script/scenario02_9.binu8@67629	Script/scenario02_9.binu8	67625	67629	　だけど、折原京子は堂々と言う。	但是，折原京子理直气壮的这样说了。		PC版替换待抽检	来自电脑端汉化补丁；按场景、PC原文及出现次序安全对齐，待抽样复核
Script/scenario02_9.binu8@67682	Script/scenario02_9.binu8	67678	67682	@vMirai_0076「むしろ、環くんがわたしのことを見てくれていて、嬉しいな。もっともっと、見つめてくれてもいいんだよ」	@vMirai_0076「倒不如说环能盯着我看高兴还来不及呢。希望能更多更多地看我呢」	@vMirai_0076	PC版替换待抽检	来自电脑端汉化补丁；按语音编号对齐，待抽样复核
Script/scenario02_9.binu8@67849	Script/scenario02_9.binu8	67845	67849	「お、おい……！」	「你、你这家伙……！」		初译完成	第一幕开场段；结合上下文人工初译
Script/scenario02_9.binu8@67881	Script/scenario02_9.binu8	67877	67881	　ざわつく一同。@n　どうとでも捉えられるような彼女の言葉に、授業は掻き乱される。	　所有人都骚动起来。@n　她那句怎么理解都可以的话，把课堂搅得一团糟。	@n	初译完成	第一幕开场段；结合上下文人工初译
Script/scenario02_9.binu8@68005	Script/scenario02_9.binu8	68001	68005	@vMeguri_0237「……あら？　瀬和くんったら、いつのまに転校生に手を出したのかしら？」	@vMeguri_0237「……哎呀？濑和君什么时候就对转校生出手啦？」	@vMeguri_0237	PC版替换待抽检	来自电脑端汉化补丁；按语音编号对齐，待抽样复核
Script/scenario02_9.binu8@68128	Script/scenario02_9.binu8	68124	68128	@vfutaba_0377「どういうことですか？　そういうことですか？　環が手を出した？　私に許可もなく？」	@vfutaba_0377「这是怎么一回事？这是个什么意思？环出手啦？甚至没有经过我的允许？」	@vfutaba_0377	PC版替换待抽检	来自电脑端汉化补丁；按语音编号对齐，待抽样复核
Script/scenario02_9.binu8@68269	Script/scenario02_9.binu8	68265	68269	　あちらこちらから、言葉の矛先が向けられる。	各处议论声四起，你一言我一语堪称十面埋伏。		PC版替换待抽检	来自电脑端汉化补丁；按场景、PC原文及出现次序安全对齐，待抽样复核
Script/scenario02_9.binu8@68340	Script/scenario02_9.binu8	68336	68340	@vMirai_0077「あはっ、静かな教室が、あっと言う間に様変わり。学園って、面白いんだね」	@vMirai_0077「哈啊，安静的教室一瞬间就变了个样，学校真是有趣啊」	@vMirai_0077	PC版替换待抽检	来自电脑端汉化补丁；按语音编号对齐，待抽样复核
Script/scenario02_9.binu8@68465	Script/scenario02_9.binu8	68461	68465	　大きな瞳が、この喧騒を眺めている。@n　生まれてはじめての授業の光景を、心から楽しんでいるようだった。	　她睁着一双大眼睛，注视着这片喧闹。@n　她似乎由衷享受着自己出生以来第一次见到的课堂景象。	@n	初译完成	第一幕开场段；结合上下文人工初译
Script/scenario02_9.binu8@68622	Script/scenario02_9.binu8	68618	68622	朧	椎名胧		术语检查	独立角色名；依据人物名表
Script/scenario02_9.binu8@68630	Script/scenario02_9.binu8	68626	68630	@voboro_0106「……瀬和くん、瀬和くん。また、折原さんのことを見つめている。先生に怒られちゃうよ？」	@voboro_0106「……环，环。要是还盯着折原同学看的话，老师就要生气了哟？」	@voboro_0106	PC版替换待抽检	来自电脑端汉化补丁；按语音编号对齐，待抽样复核
Script/scenario02_9.binu8@68776	Script/scenario02_9.binu8	68772	68776	「あ、ああっ！　そうだな、悪い……助かる」	「啊、啊！对啊，抱歉……谢了。」		初译完成	第一幕开场段；结合上下文人工初译
Script/scenario02_9.binu8@68844	Script/scenario02_9.binu8	68840	68844	@voboro_0107「でも、無理ないよね。だって、相手は折原氷狐のそっくりさん。どうしても、そのひとつひとつの挙動を、見てしまう」	@voboro_0107「不过，这也确实没办法。因为，对方可是和折原氷狐一模一样，无论如何，都会不由自主地去关注她的一举一动」	@voboro_0107	PC版替换待抽检	来自电脑端汉化补丁；按语音编号对齐，待抽样复核
Script/scenario02_9.binu8@69026	Script/scenario02_9.binu8	69022	69026	「……ああ。あいつはどうみても、普通じゃないからな」	「……是啊。那家伙怎么看都不普通。」		初译完成	第一幕开场段；结合上下文人工初译
Script/scenario02_9.binu8@69109	Script/scenario02_9.binu8	69105	69109	@voboro_0108「あの子の瞳には、不思議な魅力があるね。だからかな？　今、僕と会話をしているその最中でも、彼女の様子を気にしている」	@voboro_0108「那孩子的眼睛有着不可思议的魅力呢，也许也正是因为这样？就算现在在和我交谈之中，你也会在意着她的样子」	@voboro_0108	PC版替换待抽检	来自电脑端汉化补丁；按语音编号对齐，待抽样复核
Script/scenario02_9.binu8@69300	Script/scenario02_9.binu8	69296	69300	　指摘されて、気が付いた。@n　身体が、折原京子の方へと向きかけている。	　被他指出来后，我才意识到。@n　我的身体正不由自主地朝折原京子转去。	@n	初译完成	第一幕开场段；结合上下文人工初译
Script/scenario02_9.binu8@69409	Script/scenario02_9.binu8	69405	69409	@voboro_0109「――妬いちゃうなぁ、本当に」	@voboro_0109「——真是叫人嫉妒啊」	@voboro_0109	PC版替换待抽检	来自电脑端汉化补丁；按语音编号对齐，待抽样复核
Script/scenario02_9.binu8@69471	Script/scenario02_9.binu8	69467	69471	　一瞬、朧は冷たい眼差しを浮かべたが。	那一瞬间，胧露出了冰冷的眼神。		PC版替换待抽检	来自电脑端汉化补丁；按场景、PC原文及出现次序安全对齐，待抽样复核
Script/scenario02_9.binu8@69533	Script/scenario02_9.binu8	69529	69533	@voboro_0110「……まぁ、危険人物との逢い引きは、ほどほどにね。大火傷をしても、知らないよ」	@voboro_0110「……嘛啊，与危险人物的搞暧昧还是适可而止吧，小心最后引火烧身都不自知」	@voboro_0110	PC版替换待抽检	来自电脑端汉化补丁；按语音编号对齐，待抽样复核
Script/scenario02_9.binu8@69667	Script/scenario02_9.binu8	69663	69667	「あはは……肝に銘じておく」	「哈哈……我记住了。」		初译完成	第一幕开场段；结合上下文人工初译
Script/scenario02_9.binu8@69714	Script/scenario02_9.binu8	69710	69714	　彼女は、何のためにここにいるのだろう。@n　今のところは、目立った何かをしているわけではない。	　她为什么会来到这里？@n　至少目前，她还没有做出什么引人注目的举动。	@n	初译完成	第一幕开场段；结合上下文人工初译
Script/scenario02_9.binu8@69859	Script/scenario02_9.binu8	69855	69859	　一人の少女として日常を過ごしながら、非日常に足を踏み込む俺たちに、警鐘を鳴らしているだけ。	只是一边过着少女的日常生活，一边警示着半只脚踏入非日常领域的我们而已。		PC版替换待抽检	来自电脑端汉化补丁；按场景、PC原文及出现次序安全对齐，待抽样复核
Script/scenario02_9.binu8@70002	Script/scenario02_9.binu8	69998	70002	「……もし、もう一歩踏み込んだら」	「……要是再往前一步。」		初译完成	第一幕开场段；结合上下文人工初译
